university_name,university_domain,program_name,course_id,course_name,description,credits,level,verified_url,skills
University of Warwick,warwick.ac.uk,Computer Science,CS416,Optimisation Methods,"At	their core, many real-world problems involve optimisation problems that are complex and challenging, and they require principled mathematical and algorithmic solutions. Companies such as Google and Facebook use powerful algorithmic primitives such as gradient descent to solve a host of challenging problems. These primitives in turn are based on a beautiful mathematical theory developed in the context of convex and discrete optimisation, especially in the era of modern machine learning.
The aim is	to learn the mathematical and algorithmic foundations underpinning optimization problems that are ubiquitous in applications in machine learning, data analysis, and scientific computing.
There are several interrelated aims of this module:
(1) to expose students to optimisation methods that have found significant applications in machine learning
(2) to develop a toolkit of mathematical methods that can be used to tackle real-world problems
(3) to rigorously analyse these methods.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Some of the following topics will be discussed. The selection of topics may vary from year to year.
Convex optimisation methods and their applications in machine learning.
Gradient descent, Stochastic Gradient Descent.
Newton's methods, adaptive methods.
Constrained optimization, KKT condition.
Projected gradient descent.
Typical applications in machine learning, e.g., least squares and linear regression, over-parameterization, min-max optimization, edge of stability.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs416/,"Convex optimization, Gradient descent, Stochastic Gradient Descent, Newton's method, Adaptive methods, Constrained optimization, KKT conditions, Projected gradient descent, Least squares, Linear regression, Over-parameterization, Min-max optimization, Edge of stability"
University of Warwick,warwick.ac.uk,Computer Science,CS418,Advanced Topics in Algorithms and Complexity,"The module aims to introduce students to modern techniques, methods, and results from the rapidly developing field of algorithms and complexity. The main topic may change year to year.
Students will learn the algorithmic, mathematical, and probabilistic foundations underpinning modern design and analysis algorithms.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
This is an advanced module covering a range of topics in algorithms and complexity, as well as some of the most recent developments in the field.
Typical topics include a mixture of:
Foundations of learning algorithms and their limitations.
Probabilistic techniques, probabilistic algorithms and the power of randomness in computation.
Algebraic methods in algorithm design.
Concrete computational models, such as decision trees, CNF's, and Boolean circuits, and their connections to learning algorithms, satisfiability algorithms, and complexity theory.
Parallel algorithms and the limits of parallel computation.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs418/,"Algorithms, Complexity Theory, Learning Algorithms, Probabilistic Algorithms, Algebraic Methods, Decision Trees, CNF, Boolean Circuits, Satisfiability Algorithms, Parallel Algorithms, Randomized Algorithms, Mathematical Foundations, Probabilistic Techniques"
University of Warwick,warwick.ac.uk,Computer Science,CS419,Quantum Computing,"Quantum computing is an interdisciplinary field that lies at the intersection of computer science, mathematics, and physics. This computational paradigm relies on principles of quantum mechanics, such as superposition and entanglement, to obtain powerful algorithms.
This module aims to provide a self-contained, comprehensive introduction to quantum computing, focusing on the design and analysis of quantum algorithms, as well as covering topics in quantum information and quantum cryptography, such as: quantum teleportation, quantum money, and post-quantum cryptography.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Quantum computing — motivation, foundations, and prominent applications.
Review of linear algebra in the context of quantum information, Dirac’s bracket notation, limitation of classical algorithms.
The four postulates of quantum mechanics, qubits, quantum gates and circuits.
Basic quantum algorithms I — Deutsch’s algorithm, analysing quantum algorithms, and implementing quantum circuits via QISKIT.
Basic quantum algorithms II — Simon’s problem and the Bernstein -Vazirani algorithm.
Grover’s quantum search algorithm, the BBBV Theorem, and applications of Grover’s algorithm.
RSA, and Shor’s integer factorisation algorithm.
Introduction to quantum cryptography (post-quantum security, quantum key distribution).
Introduction to quantum information (superdense coding, nocloning theorem, quantum teleportation) Applications (quantum money, the Elitzur-Vaidman bomb).",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs419/,"Quantum Algorithm Design, Quantum Circuit Implementation, Linear Algebra for Quantum Information, Dirac Notation, QISKIT, Shor's Algorithm, Grover's Algorithm, Deutsch's Algorithm, Simon's Problem, Bernstein-Vazirani Algorithm, Quantum Cryptography, Post-Quantum Cryptography, Quantum Key Distribution, Quantum Teleportation, Superdense Coding, No-Cloning Theorem, Quantum Money, Elitzur-Vaidman Bomb, RSA, Quantum Gates, Qubit Manipulation, Quantum Mechanics Foundations, Superposition, Entanglement, Quantum Information Theory, Quantum Mechanics Postulates"
University of Warwick,warwick.ac.uk,Computer Science,CS424,Computational Biology,"The module will cover topics on the acquisition of and analysis of large-scale data generated in biomedical sciences, particularly DNA/RNA sequences, live cell microscopy and multi-gigapixel pathology images. Students will be introduced to how these data are acquired, modern machine learning methods to process the data, and computational modelling approaches to help us better understand the complex phenomena underpinning biological processes. The module will be taught following an ""algorithmic approach,"" demonstrating that addressing problems in computational biology requires a diverse range of theoretical concepts and algorithms, making it an exciting and rapidly evolving field for computer scientists.
The module is designed to develop student research skills in the broad area of computational biology.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Molecular biology fundamentals;
Sequence alignments;
Phylogenetic Trees;
Dimensionality reduction and clustering;
Live cell microscopy fundamentals;
Image based modelling of single cell dynamics;
Overview of mathematical modelling techniques and their application: Ordinary differential equations, stochastic differential equations, Monte Carlo methods
Introduction to tissue imaging and computational pathology;
Whole-slide image (WSI) handling and processing;
Recognising various kinds of cells in cancerous WSIs;
Advanced research topics in computational biology;",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs424/,"Machine Learning, Computational Modelling, Sequence Alignments, Phylogenetic Trees, Dimensionality Reduction, Clustering, Ordinary Differential Equations, Stochastic Differential Equations, Monte Carlo Methods, Computational Pathology, Whole-slide Image Processing, Image Based Modelling, Algorithms, Research Methods, Live Cell Microscopy, Tissue Imaging, Statistical Modeling"
University of Warwick,warwick.ac.uk,Computer Science,CS430,Foundations of Data Analytics,"Students will study techniques for how to go from raw data to a deeper understanding of the patterns and structures within the data, to support making predictions and decision making.
To understand the foundational skills in data analytics, including preparing and working with data; abstracting and modeling an analytic question; and	using tools from statistics, learning and mining to address the question
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Data Analytics involves being about to go from raw data to a deeper understanding of the patterns and structures within the data, to support making predictions and decision making. The course will cover a number of topic, including:
Introduction to analytics, case studies - How analytics is used in practice. Examples of successful analytics work from companies such as Google, Facebook, Kaggle, and Netflix. Suggestions for the course project.
Basic tools: command line tools, plotting tools, programming tools - The wide variety of tools available to work with data, including unix/linux command line tools for data manipulation (sorting, counting, reformatting, aggregating, joining); tools such as gnuplot for displaying and visualizing data; advanced programming tools such as Perl and Python for powerful data manipulation.
Statistics: Probability recap, distributions, significance tests, R - The tools from statistics for understanding distributions and probability (means, variance, tail bounds). Hypothesis testing for determining the significance of an observation, and the R system for working with statistical data.
Database: Data quality, data cleaning, Relational data, SQL, NoSQL - Problems found in realistic data: errors, missing values, lack of consistency, and techniques for addressing them. The relational data model, and the SQL language for expressing queries. The NoSQL movement, and the systems evolving around it.
Regression: linear regression, least squares, logistic regression - Predicting new data values via regression models. Simple linear regression over low dimensional data, regression for higher dimensional data via least squares optimization, logistic regression for categoric data.
Matrices: Linear Algebra, SVD, PCA - Matrices to represent relations between data, and necessary linear algerbraic operations on matrices. Approximately representing matrices by decompositions (Singular Value Decomposition and Principal Components Analysis). Application to the netflix prize.
Clustering: hierarchical, k-means, k-center - Finding clusters in data via different approaches. Choosing distance metrics. Different clustering approaches: hierarchical agglomerative clustering, k-means (Lloyd's algorithm), k-center approximations. Relative merits of each method.
Classification: Trees, NB, Support Vector Machines, Kernel Trick - Building models to classify new data instances. Decision tree approaches and Naive Bayes classifiers. The Support Vector Machines model and use of Kernels to produce separable data and non-linear classification boundaries. The Weka toolkit.
Data Structures: Bloom Filters, Sketches, Summaries - Data structures to scale analytics to big data and data streams. The Bloom filter to represent large set values. Sketch data structures for more complex data analysis, and other summary data structures.
Data Sharing: Privacy, Anonymization, Risks - The ethics and risks of sharing data on individuals. Technologies for anonymizing data: k-anonymity, and differential privacy.
Graphs: Social Network Analysis, metrics, relational learning - Graph representations of data, with applications to social network data. Measurements of centrality and importance. Recommendations in social networks, and inference via relational learning.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs430/,"Data Analytics, Data Preparation, Data Modeling, Statistics, Data Mining, Unix, Linux, Command Line Tools, Data Visualization, gnuplot, Perl, Python, Probability, Probability Distributions, Significance Testing, Hypothesis Testing, R, Data Quality, Data Cleaning, Relational Databases, SQL, NoSQL, Linear Regression, Least Squares Optimization, Logistic Regression, Linear Algebra, Singular Value Decomposition (SVD), Principal Component Analysis (PCA), Hierarchical Clustering, k-means Clustering, k-center Clustering, Distance Metrics, Decision Trees, Naive Bayes, Support Vector Machines (SVM), Kernel Trick, Weka, Data Structures, Bloom Filters, Sketch Data Structures, Big Data, Data Streams, Data Privacy, Data Anonymization, k-anonymity, Differential Privacy, Tech Ethics, Graph Theory, Social Network Analysis, Relational Learning, Centrality Measures"
University of Warwick,warwick.ac.uk,Computer Science,CS435,Advanced Computer Security,"The module aims to provide students with a thorough grounding in computer security from a system wide perspective, including language-based security, operating system security and network security, and to provide an enhanced and detailed understanding of selected advanced topics of current importance, such as quantum cryptography, proof-carrying code, etc.
The module aims to provide students with a thorough grounding in computer security from a system wide perspective, including language-based security, operating system security and network security, and to provide an enhanced and detailed understanding of selected advanced topics of current importance, such as quantum cryptography, proof-carrying code, etc.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Threats and Security policy models.
Security automata, edit automata
Network security: Firewall design.
Distributed system security.
Fair exchange.
Bitcoin.
Source location privacy.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs435/,"Language-based security, Operating system security, Network security, Quantum cryptography, Proof-carrying code, Security policy models, Security automata, Edit automata, Firewall design, Distributed system security, Fair exchange, Bitcoin, Source location privacy"
University of Warwick,warwick.ac.uk,Computer Science,CS904,Computational Biology,"The module will cover topics on the acquisition of and analysis of large-scale data generated in biomedical sciences, particularly DNA/RNA sequences, live cell microscopy and multi-gigapixel pathology images. Students will be introduced to how these data are acquired, modern machine learning methods to process the data, and computational modelling approaches to help us better understand the complex phenomena underpinning biological processes. The module will be taught following an ""algorithmic approach,"" demonstrating that addressing problems in computational biology requires a diverse range of theoretical concepts and algorithms, making it an exciting and rapidly evolving field for computer scientists. The students will learn using deep learning models for analysis of multi-gigapixel images. Therefore, basic understanding of image processing concepts will be required.
The module is designed to develop student research skills in the broad area of computational biology.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Molecular biology fundamentals;
Sequence alignments;
Phylogenetic Trees;
Dimensionality reduction and clustering;
Live cell microscopy fundamentals;
Image based modelling of single cell dynamics;
Overview of mathematical modelling techniques and their application: Ordinary differential equations, stochastic differential equations, Monte Carlo methods
Introduction to tissue imaging and computational pathology;
Whole-slide image (WSI) handling
WSI processing using machine learning and deep learning algorithms;
Recognising various kinds of cells in cancerous WSIs;
Advanced research topics in computational biology;",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs904/,"DNA sequence analysis, RNA sequence analysis, Large-scale biomedical data acquisition, Machine learning, Deep learning, Image processing, Computational modelling, Sequence alignment, Phylogenetic tree construction, Dimensionality reduction, Clustering, Live cell microscopy, Image-based modelling of single cell dynamics, Ordinary differential equations, Stochastic differential equations, Monte Carlo methods, Whole-slide image handling, WSI processing using machine learning, WSI processing using deep learning, Cancerous WSI cell recognition, Computational biology, Research skills, Molecular biology fundamentals, Computational pathology, Tissue imaging"
University of Warwick,warwick.ac.uk,Computer Science,CS907,Dissertation Project,"The dissertation is intended to give students the opportunity to consolidate the knowledge that they have acquired during the first half of the MSc, and to undertake a research led project. Students are expected to carry out a significant development exercise, either in the form of a research project or a knowledge transfer project that is applying recent research and the advanced topics taught in the first half of the course.
The aim of your dissertation is to give you the opportunity to consolidate the knowledge that you have gained during the taught component of your MSc through a research-led project. You are expected to carry out a significant development exercise, either in the form of a research project or a knowledge transfer project that applies the topics taught in your course. The project will require strong project management skills, problem-solving abilities, and self directed study. Although not a requirement, there is scope for industrial involvement in dissertation projects, and this is encouraged. The dissertation also provides opportunity for interdisciplinary work, again building on the the modules taught earlier in the course, and will require students to demonstrate a mature knowledge of computer science and its applications.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
The research interests of staff members, as typically represented by (but not restricted to) the modules in the taught component of the MSc, will be the major source of dissertation topics. A degree of industrial input and involvement will be encouraged, and can be facilitated through existing academic-industrial collaborations or by addressing specific topics that are of interest to industrial partners. The dissertation project will be prefaced by CS908 Research Methods covering issues of project management, planning, literature seach, and general research skills. All projects will be closely supervised by academics with ongoing feedback and guidance at all stages of the project from the conception to completion.",60,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs907/,"Project Management, Planning, Literature Search, Research Skills, Problem Solving, Self-directed Study, Technical Writing, Oral Presentations, Thesis/Academic Writing, Industrial Collaboration, Interdisciplinary Work, Knowledge Transfer, Software Development"
University of Warwick,warwick.ac.uk,Computer Science,CS908,Research Methods,"The module aims to facilitate students' acquisition of a range of research methods, ensure that students are aware of the legal framework within which research is conducted, and that students are sensitive to the social and ethical issues which affect Computer Science research.
The module will assist students in the various stages involved in undertaking a substantial research project, covering: researching and choosing a topic, finding a supervisor, writing a research proposal, narrowing the scope of the project, planning, researching, writing and finally submitting their dissertation. The module's overall aim is to offer an intellectually challenging and supportive environment which allows students to develop their research and communication skills in the context of undertaking a research project of their choice.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Introduction to research methods
Use of secondary sources
Critique
Round-table research discussion
Academic writing
Writing research proposals",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs908/,"Research Methods, Academic Writing, Technical Writing, Thesis Writing, Oral Presentation, Research Ethics, Intellectual Property, Patent Law, Use of Secondary Sources, Critique, Research Proposal Writing, Discussion Facilitation"
University of Warwick,warwick.ac.uk,Computer Science,CS909,Machine Learning Algorithms and Practice,"Data Mining.
Understanding of the value of data mining in solving real-world problems;
Understanding of foundational concepts underlying data mining;
Understanding of algorithms commonly used in data mining tools;
Ability to apply data mining tools to real-world problems.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Introduction to machine learning, basic concepts and motivation;
Data pre-processing and basic data transformations;
Regression models (linear regression, logistical regression);
Classification: linear discriminants, SVMs, other classifiers such as decision trees and forests;
Model evaluation, bias-variance trade-off;
Ensemble methods: boosting, bagging & random forests;
Dimensionality reduction: Principal Component Analysis (PCA), T-distributed Stochastic Neighbour Embedding (t-SNE/UMAP);
Introduction to deep learning, backpropagation, gradient descent;
Convolutional neural networks;
Word embeddings;
Sequence-to-sequence models, Residual Neural Networks;
Attention mechanisms and memory networks;
Language processing;
Unsupervised deep learning and generative models;
Learning Strategies such as Transfer learning, etc.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs909/,"Data Mining, Machine Learning, Data Pre-processing, Data Transformation, Linear Regression, Logistic Regression, Classification, Linear Discriminant Analysis, Support Vector Machines (SVM), Decision Trees, Random Forests, Model Evaluation, Bias-Variance Trade-off, Ensemble Methods, Boosting, Bagging, Dimensionality Reduction, Principal Component Analysis (PCA), t-SNE, UMAP, Deep Learning, Backpropagation, Gradient Descent, Convolutional Neural Networks (CNN), Word Embeddings, Sequence-to-Sequence Models, Residual Neural Networks (ResNet), Attention Mechanisms, Memory Networks, Natural Language Processing (NLP), Unsupervised Learning, Generative Models, Transfer Learning"
University of Warwick,warwick.ac.uk,Computer Science,CS910,Foundations of Data Analytics,"Students will study techniques for how to go from raw data to a deeper understanding of the patterns and structures within the data, to support making predictions and decision making.
To understand the foundational skills in data analytics, including preparing and working with data; abstracting and modeling an analytic question; and	using tools from statistics, learning and mining to address the question
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Data Analytics involves being about to go from raw data to a deeper understanding of the patterns and structures within the data, to support making predictions and decision making. The course will cover a number of topic, including:
Introduction to analytics, case studies - How analytics is used in practice. Examples of successful analytics work from companies such as Google, Facebook, Kaggle, and Netflix. Suggestions for the course project.
Basic tools: command line tools, plotting tools, programming tools - The wide variety of tools available to work with data, including unix/linux command line tools for data manipulation (sorting, counting, reformatting, aggregating, joining); tools such as gnuplot for displaying and visualizing data; advanced programming tools such as Perl and Python for powerful data manipulation.
Statistics: Probability recap, distributions, significance tests, R - The tools from statistics for understanding distributions and probability (means, variance, tail bounds). Hypothesis testing for determining the significance of an observation, and the R system for working with statistical data.
Database: Data quality, data cleaning, Relational data, SQL, NoSQL - Problems found in realistic data: errors, missing values, lack of consistency, and techniques for addressing them. The relational data model, and the SQL language for expressing queries. The NoSQL movement, and the systems evolving around it.
Regression: linear regression, least squares, logistic regression - Predicting new data values via regression models. Simple linear regression over low dimensional data, regression for higher dimensional data via least squares optimization, logistic regression for categoric data.
Matrices: Linear Algebra, SVD, PCA - Matrices to represent relations between data, and necessary linear algerbraic operations on matrices. Approximately representing matrices by decompositions (Singular Value Decomposition and Principal Components Analysis). Application to the netflix prize.
Clustering: hierarchical, k-means, k-center - Finding clusters in data via different approaches. Choosing distance metrics. Different clustering approaches: hierarchical agglomerative clustering, k-means (Lloyd's algorithm), k-center approximations. Relative merits of each method.
Classification: Trees, NB, Support Vector Machines, Kernel Trick - Building models to classify new data instances. Decision tree approaches and Naive Bayes classifiers. The Support Vector Machines model and use of Kernels to produce separable data and non-linear classification boundaries. The Weka toolkit.
Data Structures: Bloom Filters, Sketches, Summaries - Data structures to scale analytics to big data and data streams. The Bloom filter to represent large set values. Sketch data structures for more complex data analysis, and other summary data structures.
Data Sharing: Privacy, Anonymization, Risks - The ethics and risks of sharing data on individuals. Technologies for anonymizing data: k-anonymity, and differential privacy.
Graphs: Social Network Analysis, metrics, relational learning - Graph representations of data, with applications to social network data. Measurements of centrality and importance. Recommendations in social networks, and inference via relational learning.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs910/,"Python, Perl, R, SQL, NoSQL, Unix/Linux command line, gnuplot, Weka, linear regression, least squares, logistic regression, Singular Value Decomposition, Principal Component Analysis, hierarchical clustering, k-means, k-center, decision trees, Naive Bayes, Support Vector Machines, Kernel Trick, Bloom filter, sketches, summaries, k-anonymity, differential privacy, Social Network Analysis, graph centrality, relational learning, probability, distributions, significance tests, hypothesis testing, means, variance, tail bounds, data cleaning, data manipulation, data aggregation, data joining, data quality, data visualization"
University of Warwick,warwick.ac.uk,Computer Science,CS912,Sensor Networks and Mobile Data Communications,"CS912 Sensor Networks and Mobile Data Communication.
The aim of the module is to equip students with a fundamental understanding of sensor networks and mobile ad hoc networks, including the domains in which associated technologies have been applied. The emphasis of the module is on the efficiency and practicality of such protocols in sensor networks and ad hoc mobile networks.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Content includes:
Motivation and applications
System architecture and Sensors
Media access control protocols- TDMA, duty cycling, SMAC, XMAC, CSMA/CA, RTS/CTS
Routing: directed diffusion, communication patterns, proactive/reactive/hybrid ad hoc routing, geographic routing
Energy efficiency in sensor networks: duty-cycling, clustering, topology control
Delay tolerant networks- optimistic routing, social net-based routing
Mobility models
WiFi Sensing, Channel state information representation, multipath propagation
Signal enhancement and denoising, frequency analysis
Applied Machine Learning and Pattern Recognition
Applications: WiFi based human behaviour modelling",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs912/,"Sensor Networks, Mobile Ad Hoc Networks, System Architecture, Sensors, Media Access Control Protocols, TDMA, Duty Cycling, SMAC, XMAC, CSMA/CA, RTS/CTS, Routing Protocols, Directed Diffusion, Geographic Routing, Energy Efficiency, Clustering, Topology Control, Delay Tolerant Networks, Mobility Models, WiFi Sensing, Channel State Information, Multipath Propagation, Signal Enhancement, Denoising, Frequency Analysis, Applied Machine Learning, Pattern Recognition, Human Behaviour Modelling"
University of Warwick,warwick.ac.uk,Computer Science,CS913,Dissertation Project in Data Analytics,"The dissertation is intended to give students the opportunity to consolidate the knowledge that they have acquired during the first half of the MSc, and to undertake a research led project. Students are expected to carry out a significant development exercise, either in the form of a research project or a knowledge transfer project that is applying recent research and the advanced topics taught in the first half of the course.
The aim of your dissertation is to give you the opportunity to consolidate the knowledge that you have gained during the taught component of your MSc through a research-led project. You are expected to carry out a significant development exercise, either in the form of a research project or a knowledge transfer project that applies the topics taught in your course.  The project will require strong project management skills, problem-solving abilities, and self directed study. Although not a requirement, there is scope for industrial involvement in dissertation projects, and this is encouraged. The dissertation also provides opportunity for interdisciplinary work, again building on the the modules taught earlier in the course, and will require students to demonstrate a mature knowledge of computer science and its applications.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
The research interests of staff members, as typically represented (but not restricted to) the modules taught in the first six months of the MSc, will be the major source of dissertation topics. A degree of industrial input and involvement will be encouraged, and can be facilitated through existing academic-industrial collaborations or by addressing specific topics that are of interest to industrial partners. The dissertation project will be prefaced by introductory workshops on issues of project management and planning. All projects will be closely supervised by academics with ongoing feedback and guidance at all stages of the project from the conception to completion.",60,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs913/,"Project Management, Problem Solving, Self-Directed Study, Research Methods, Technical Writing, Academic Writing, Oral Presentation, Interdisciplinary Collaboration, Knowledge Transfer, Project Planning, Industrial Collaboration"
University of Warwick,warwick.ac.uk,Computer Science,CS915,Advanced Computer Security,"The module aims to provide students with a thorough grounding in computer security from a system wide perspective, including language-based security, operating system security and network security, and to provide an enhanced and detailed understanding of selected advanced topics of current importance, such as quantum cryptography, proof-carrying code, etc.
The module aims to provide students with a thorough grounding in computer security from a system wide perspective, including language-based security, operating system security and network security, and to provide an enhanced and detailed understanding of selected advanced topics of current importance, such as quantum cryptography, proof-carrying code, etc.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Threats and Security policy models.
Security automata, edit automata
Network security: Firewall design.
Distributed system security.
Fair exchange.
Bitcoin.
Source location privacy.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs915/,"Cybersecurity, Cryptography, Network Security, Operating System Security, Language-Based Security, Quantum Cryptography, Proof-Carrying Code, Threat Modeling, Security Policy Modeling, Security Automata, Edit Automata, Firewall Design, Distributed System Security, Fair Exchange, Bitcoin, Source Location Privacy"
University of Warwick,warwick.ac.uk,Computer Science,CS916,Social Informatics,"The aim is to combine perspectives and methods of enquiry drawn from disciplines such as Psychology and Sociology with the tools, techniques and technologies of Computer Science to create an approach to of digital systems' design and innovation that is both relevant and practical.
The aim is to combine perspectives and methods of enquiry drawn from disciplines such as Psychology and Sociology with the tools, techniques and technologies of Computer Science to create an approach to of digital systems' design and innovation that is both relevant and practical.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Background: development and scope of social informatics; practical goals.
Understanding individual behaviour: perception, memory and action.
Modelling human interaction with digital systems.
Design methodologies and notations.
Techniques and technologies: dialogue styles, information visualisation.
Designer-user relations: iteration, prototyping.
Evaluation: formative and summative; performance and learnability.
Mobile computing and devices: novel interfaces; ubiquitous computing.
Organisational factors: understanding the workplace; resistance; dependability.
Innovation processes at scale: social shaping of IT, actor-network theory, co-production.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs916/,"Social Informatics, Digital Systems Design, Human-Computer Interaction (HCI), User Modeling, Interaction Design, Design Methodologies, Information Visualization, Prototyping, Iterative Design, Usability Testing, Formative Evaluation, Summative Evaluation, Mobile Computing, Ubiquitous Computing, Interface Design, Actor-Network Theory, Innovation Management"
University of Warwick,warwick.ac.uk,Computer Science,CS917,Foundations of Computing,"The aim of the module is to equip students with a grounding in foundations	of computing,	to	enable	students from a wider background to confidently undertake a taught masters programme in advanced computing topics.
The aim of the module is to equip students with a grounding in foundations	of computing,	to	enable	students from a wider background to confidently undertake a taught masters programme in advanced computing topics.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
-Computational Mathematics and Statistical Methods (logic, sets, probability and hypothesis testing)
-Programming and Data Structures (procedural and object oriented programming, using appropriate data structures)
-Algorithms and Complexity (analysis of algorithms, searching and sorting algorithms and calculation best, worst and average case complexities)",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs917/,"Logic, Set Theory, Probability, Hypothesis Testing, Procedural Programming, Object-Oriented Programming, Data Structures, Algorithms, Analysis of Algorithms, Searching Algorithms, Sorting Algorithms, Computational Complexity"
University of Warwick,warwick.ac.uk,Computer Science,CS918,Natural Language Processing,"Knowledge of the fundamental principles of natural language processing.
The aim of the module is to equip students with a fundamental understanding of automated methods for processing linguistic data in textual form (natural language processing) from different  sources (newswire, web, social media, academic publications) and associated challenges. The module will also provide students with the skills to analyse textual data and familiarise them with state of the art tools and applications.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
The module will address core methodologies in natural language processing and related tools and will proceed to examine current applications.  The syllabus may cover:
Regular expressions, word tokenisation, stemming, sentence segmentation
N-grams and language models
Part-of-Speech Tagging
Hidden Markov Models and Maximum Entropy Models
Semantics: Lexical Semantics, Distributional Semantics, Word Sense Disambiguation and Vector Space Models
Text classification
Sentiment analysis
Information Extraction: Named Entity Recognition, Relation Extraction
Syntactic Parsing
Semantic Parsing
Question Answering and Summarisation
Recommender systems",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs918/,"Natural Language Processing, Regular Expressions, Word Tokenisation, Stemming, Sentence Segmentation, N-grams, Language Modeling, Part-of-Speech Tagging, Hidden Markov Models, Maximum Entropy Models, Lexical Semantics, Distributional Semantics, Word Sense Disambiguation, Vector Space Models, Text Classification, Sentiment Analysis, Information Extraction, Named Entity Recognition, Relation Extraction, Syntactic Parsing, Semantic Parsing, Question Answering, Text Summarisation, Recommender Systems"
University of Warwick,warwick.ac.uk,Computer Science,CS922,High Performance Computing,"The module provides a solid foundation in High Performance Computing (HPC) and its role in science and engineering.
The module provides a solid foundation in High Performance Computing (HPC) and its role in science and engineering. The aim of the module is to study the fundamental techniques for developing HPC applications, the commonly used HPC platforms, the methods for measuring, assessing and analysing the performance of HPC applications, and the role of administration, workload and resource management in an HPC management software. The students will be introduced to the issues related to the use of HPC techniques in solving large scientific problems.
This is an indicative module outline only to give an indication of the sort of topics that may be covered. Actual sessions held may differ.
Fundamental concepts in High Performance Computing.
Shared memory programming (OpenMP).
Message passing programming (MPI).
GPU programming.
Parallel decomposition.
Performance measurement and analysis.
High performance I/O.
High performance networking.
High Performance Computing systems.
Typical scientific applications.",15,Undergraduate,https://warwick.ac.uk/fac/sci/dcs/teaching/modules/cs922/,"High Performance Computing, OpenMP, MPI, GPU programming, Parallel decomposition, Performance measurement, Performance analysis, High performance I/O, High performance networking, HPC systems, Scientific applications"
