source,job_id,job_title,company,location,posted_date,url,salary_min_raw,salary_max_raw,parsed_title,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
LinkedIn,4391872488.0,QA Engineer,JSR Tech Consulting,"Newark, NJ",30-03-26,https://www.linkedin.com/jobs/view/4391872488,,,QA Engineer,lead,,unknown,onsite,,,"AI, test automation, LLM, functional testing, regression testing, integration testing, test automation frameworks, Python, JavaScript, TypeScript, Java, Claude, ChatGPT, Copilot, Agile, TDD, CI/CD, Selenium, Playwright, Cypress, prompt engineering, API testing, contract testing, SDLC",collaboration,unknown,software-eng
LinkedIn,4395704407.0,QA Engineer,"Partner Engineering & Science, Inc.","New York, NY",02-04-26,https://www.linkedin.com/jobs/view/4395704407,,,QA Engineer,unknown,,unknown,onsite,,,"manual testing, regression testing, bug investigation, test automation, front-end testing, back-end testing, web applications, data validation, SQL, API testing, AI tools, test design, risk-based testing","connection, compassion, curiosity, collaboration, problem-solving, communication, urgency, judgment, detail-oriented, pragmatic",unknown,software-eng
LinkedIn,4376818693.0,QA Engineer,H2O.ai,"Mountain View, CA",07-04-26,https://www.linkedin.com/jobs/view/4376818693,,,QA Engineer,unknown,,unknown,remote,,,"Python, automation frameworks, pytest, Playwright, async, UI testing, API testing, end-to-end testing, exploratory testing, manual testing, web UI, GenAI, prompt engineering, debugging, Kubernetes, log analysis, distributed systems, chaos engineering, vector database, GPU, Helm, regression testing, accessibility testing, bug reports","collaboration, creativity",unknown,software-eng
LinkedIn,4372163983.0,Test Engineer A/A - A/G,Canvas,"Fort Walton Beach, FL",27-03-26,https://www.linkedin.com/jobs/view/4372163983,,,Test Engineer A/A - A/G,mid,3.0,unknown,onsite,,,"test documentation, technical reporting, test directives, methods of test, test planning, test and evaluation (T&E), DoD weapons acquisition process, flight test, Microsoft Office","technical management, communication, self-motivated, proactive, responsibility, teamwork, technical writing",bachelor,other
LinkedIn,4389760300.0,Sr. Software QA Engineer,KPI Solutions,"Sharonville, OH",24-03-26,https://www.linkedin.com/jobs/view/4389760300,,,Sr. Software QA Engineer,senior,5.0,unknown,onsite,,,"software upgrades, database upgrades, data verification, data reconciliation, regression testing, integration testing, performance testing, test plans, test scripts, traceability documentation, validation (IQ/OQ/PQ/UAT), rollback validation, post-deployment monitoring, defect analytics, Java, Angular, SQL, JDBC, iBatis, Stored Procedures, Spring, microservices, API design","risk mitigation, collaboration, proactive",bachelor,software-eng
LinkedIn,4397313968.0,Software QA Engineer Internship,Onto Innovation,"Bloomington, MN",03-04-26,https://www.linkedin.com/jobs/view/4397313968,,,Software QA Engineer Internship,intern,,internship,onsite,,,"test automation, Python, C#, Java, JavaScript, DevOps, software development lifecycle (SDLC), generative AI, Microsoft Copilot","analytical skills, problem-solving, attention to detail, communication, documentation",bachelor,software-eng
LinkedIn,4379421697.0,Quality Assurance Engineer II - Manufacturing,"Mitsubishi Electric Power Products, Inc.","Freedom, PA",13-04-26,https://www.linkedin.com/jobs/view/4379421697,,,Quality Assurance Engineer II - Manufacturing,mid,3.0,unknown,onsite,,,"root cause analysis, corrective action, quality assurance programs, internal audits, supplier validation audits, product quality planning, Lean Six Sigma, Black Belt, Statistical Process Control, Deming Methods, 5-Why, 8DS, MS Office, MRP/ERP systems","collaboration, communication, presentation skills, analytical skills, problem-solving",bachelor,other
LinkedIn,4382260136.0,QA Engineer (Manual + Automation),The AES Group,"Jacksonville, FL",31-03-26,https://www.linkedin.com/jobs/view/4382260136,,,QA Engineer (Manual + Automation),mid,4.0,contract,hybrid,,,"manual testing, automated testing, web applications, Agile, test planning, test execution, defect triage, regression testing, test cases, test data, T-SQL","ownership, communication, continuous improvement, detail-oriented, analytical skills, problem-solving, collaboration, autonomy",unknown,software-eng
LinkedIn,4398338770.0,Quality Assurance Engineer,Thread,United States,07-04-26,https://www.linkedin.com/jobs/view/4398338770,,,Quality Assurance Engineer,mid,,unknown,remote,,,"test plans, test cases, AI, chat AI, voice AI, OpenAI, manual testing, defect tracking, LLM (Large Language Models), QA processes, regression testing, defect lifecycle, JIRA, Linear, issue-tracking systems, conversational AI, voice recognition, speech synthesis, APIs, test automation, Python, Postman, usability testing, Agile","collaboration, troubleshooting, communication, organized, detail-oriented, methodical",unknown,software-eng
LinkedIn,4398529409.0,QA Automation Engineer,"Convene, Inc.","Austin, TX",07-04-26,https://www.linkedin.com/jobs/view/4398529409,,,QA Automation Engineer,mid,,unknown,onsite,,,"manual testing, iOS, Android, mobile applications, test case design, test plans, exploratory testing, bug reporting, Agile, Scrum, React Native, Expo, React Navigation, Context, Redux, Expo APIs, Camera, Media Library, Location, Push Notifications, Permissions, simulators, emulators, Expo Dev Tools, Chrome DevTools, Flipper, log analysis, Android Logcat, iOS console, test automation, smoke testing, regression testing, E2E testing, Detox, Appium, Jest, React Native Testing Library, CI, GitHub Actions, Azure Pipelines, Bitbucket, API testing, Postman, mocking, deep linking, OTA updates",collaboration,unknown,software-eng
LinkedIn,4399860356.0,QA Engineer - TX - On Site,Vensure Employer Solutions,"San Antonio, TX",09-04-26,https://www.linkedin.com/jobs/view/4399860356,,,QA Engineer,mid,,unknown,onsite,,,"user stories, Jira, Azure DevOps, manual testing, automated testing, SaaS, functional testing, test plans, test cases, test scripts, defect tracking, regression testing, test case reviews, release notes","communication, collaboration, feedback, continuous improvement",unknown,software-eng
LinkedIn,4390958509.0,QA Engineer,Inceed,"Kansas City, MO",13-04-26,https://www.linkedin.com/jobs/view/4390958509,,,QA Engineer,mid,4.0,unknown,onsite,99840.0,118560.0,"User Acceptance Testing (UAT), ERP system, Jira, Azure DevOps, regression testing, integration testing, functional testing, manual testing, automated testing, Playwright, Xray",collaboration,unknown,software-eng
LinkedIn,4399446002.0,QA Engineer,WeInfuse,"Austin, TX",08-04-26,https://www.linkedin.com/jobs/view/4399446002,,,QA Engineer,junior,2.0,unknown,onsite,,,"Ruby on Rails, AngularJS, React, AWS, test plans, manual testing, automated testing, web applications, API applications, defect tracking, code reviews, sprint planning, QA processes","collaboration, troubleshooting, analytical skills, communication",unknown,software-eng
LinkedIn,4392151314.0,QA Engineer,GSOBA,"Atlanta, GA",31-03-26,https://www.linkedin.com/jobs/view/4392151314,,,QA Engineer,senior,,unknown,unknown,,,,"collaboration, strategic thinking, analytical skills, influence, leadership",unknown,software-eng
LinkedIn,4392366838.0,QA Tester,Mault,United States,30-03-26,https://www.linkedin.com/jobs/view/4392366838,,,QA Tester,junior,1.0,contract,remote,,,"manual testing, bug documentation, quality reports, GitHub, Azure DevOps, screencasts, cross-platform testing","multitasking, adaptability, written communication, attention to detail",unknown,software-eng
LinkedIn,4359087559.0,Junior Software QA Engineer,"Modern Technology Solutions, Inc. (MTSI)","El Segundo, CA",12-04-26,https://www.linkedin.com/jobs/view/4359087559,,,Junior Software QA Engineer,junior,1.0,unknown,hybrid,,,"automated testing, test plans, test cases, test scripts, test reports, root cause analysis, performance testing, load testing, stress testing, scalability testing, Python, Java, Go, object-oriented design, QA methodologies, security testing, usability testing","collaboration, leadership, problem-solving, risk management, communication, written communication",bachelor,software-eng
LinkedIn,4330366472.0,Senior Quality Assurance Engineer,GNOMI,New York City Metropolitan Area,30-03-26,https://www.linkedin.com/jobs/view/4330366472,,,Senior Quality Assurance Engineer,senior,7.0,unknown,onsite,110000.0,150000.0,"manual testing, automated testing frameworks, mobile application testing, iOS, Android, web application testing, Selenium, Appium, SauceLabs, performance testing, deployment processes, release management, monitoring, UI/UX testing","collaboration, ownership, problem-solving, initiative, creativity, attention to detail",unknown,software-eng
LinkedIn,4386840339.0,Quality Assurance Engineer,Octave,Greater Houston,08-04-26,https://www.linkedin.com/jobs/view/4386840339,,,Quality Assurance Engineer,senior,5.0,unknown,remote,,,"Agile, SAFe, TDD, BDD, manual testing, automated tests, Playwright, functional testing, integration testing, regression testing, exploratory testing, root cause analysis, Azure DevOps, test management, defect tracking, Windows 11, Microsoft Office, QA methodologies","collaboration, analytical skills, problem-solving, communication, initiative, accountability, adaptability, growth mindset",bachelor,software-eng
LinkedIn,4391942503.0,Quality Assurance Automation Engineer,Persistent Systems,"Charlotte, NC",27-03-26,https://www.linkedin.com/jobs/view/4391942503,,,Quality Assurance Automation Engineer,senior,10.0,full-time,onsite,,,"test automation, automation frameworks, UI testing, API testing, database testing, Java, C#, TypeScript, Python, Selenium, Playwright, Cypress, Rest Assured, Postman, test data management, parallel execution, CI/CD, GitHub Actions, Azure DevOps, Jenkins, GitLab CI, unit testing, contract testing, synthetic monitoring, observability, ISO 20022, SWIFT, FedNow, RTP, ACH/NACHA, code coverage, performance baselines",,unknown,software-eng
LinkedIn,4392103646.0,Quality Assurance Engineer,Quanta Manufacturing Fremont,"Fremont, CA",30-03-26,https://www.linkedin.com/jobs/view/4392103646,,,Quality Assurance Engineer,junior,1.0,unknown,onsite,75000.0,90000.0,"Quality Assurance, process improvement, Quality Management Systems, advanced quality planning, corrective / preventive actions, internal Quality System Audit, ISO9001, process capability, process control plans, process audits, inspection and test plans, data analysis, sampling plans, manufacturing systems","interpersonal skills, negotiation, leadership, collaboration, communication",bachelor,other
LinkedIn,4393984768.0,QA Engineer,Dario,"New York, NY",31-03-26,https://www.linkedin.com/jobs/view/4393984768,,,QA Engineer,senior,6.0,unknown,unknown,,,"test plans, data pipelines, data transformations, automated test scripts, web testing, mobile testing, API testing, data quality testing, test documentation, data validation, monitoring, alerting systems, AI/ML-based testing, prompt validation, model behavior testing, BI tools, KPI validation, log analysis, root cause identification, ETL/ELT processes, data warehouse platforms, programming, query languages","passion, collaboration, problem-solving, communication, analytical skills, knowledge transfer",bachelor,software-eng
LinkedIn,4399412234.0,Senior Quality Assurance Engineer,Joby Aviation,"San Carlos, CA",08-04-26,https://www.linkedin.com/jobs/view/4399412234,,,Senior Quality Assurance Engineer,senior,5.0,unknown,unknown,,,"test cases, automated testing, manual testing, QA plans, test frameworks, project management, release management, scripting, software development lifecycle, testing methodologies, Playwright, Selenium, Apium, Cypress, test reporting dashboards, debugging, real time data processing, streaming, ticket tracking systems, Linear, AWS, Kubernetes, Docker, Firebase, application deployment, scaling technologies","motivation, passion, collaboration, prioritization, communication, adaptability, time management, proactiveness, initiative, autonomy",bachelor,software-eng
LinkedIn,4394680257.0,Quality Assurance Engineer,Motion Recruitment,"Falls Church, VA",01-04-26,https://www.linkedin.com/jobs/view/4394680257,,,Quality Assurance Engineer,mid,3.0,contract,onsite,,,"test plans, test cases, functional testing, integration testing, release readiness, defect tracking, test automation tools, CI/CD, API testing","attention to detail, communication",unknown,software-eng
LinkedIn,4400308019.0,Data Quality Assurance Engineer,ClassWallet,United States,15-03-26,https://www.linkedin.com/jobs/view/4400308019,,,Data Quality Assurance Engineer,mid,,unknown,remote,,,"data quality, automated testing, data pipelines, business intelligence, data analytics, monitoring, ETL/ELT, BI tools, end-to-end testing, regression testing, CI/CD","collaboration, motivation",unknown,data-science
LinkedIn,4396343054.0,Quality Assurance Engineer I,Hudl,Omaha Metropolitan Area,08-04-26,https://www.linkedin.com/jobs/view/4396343054,,,Quality Assurance Engineer I,junior,,unknown,hybrid,,,"mobile testing, API testing, manual testing, test automation, exploratory testing, Python, scrum","teamwork, dedication, problem-solving, critical thinking, empathy, collaboration",bachelor,software-eng
LinkedIn,4394708795.0,Quality Assurance Engineer,MSR Technology Group,"Tampa, FL",06-04-26,https://www.linkedin.com/jobs/view/4394708795,,,Quality Assurance Engineer,mid,,full-time,onsite,,,"Java, Selenium, test automation, SQL, database testing, backend testing, Agile, Scrum, CI/CD, Jenkins, JIRA, ALM, REST Assured, Karate, API testing, JDBC, JPA, Oracle, DB2, Snowflake, Bitbucket, Git, manual testing, SDLC","attention to detail, collaboration, problem-solving, analytical skills, communication",unknown,software-eng
LinkedIn,4390725999.0,Quality Assurance Engineer,"Arizon RFID Technology (Cayman) Co., Ltd.","Houston, TX",02-04-26,https://www.linkedin.com/jobs/view/4390725999,,,Quality Assurance Engineer,junior,2.0,unknown,onsite,,,"quality systems, process improvement, statistical methods, calibration, reliability testing, data analysis, root cause analysis, 5 Whys, Fishbone diagram, internal auditing, Microsoft Office, Excel, Word","proactive, detail-oriented, analytical skills, problem-solving, organizational skills, time management, communication, interpersonal skills, autonomy, collaboration, attention to detail, accuracy",bachelor,other
LinkedIn,4397743820.0,Quality Assurance Engineer,Fileread,"New York, NY",06-04-26,https://www.linkedin.com/jobs/view/4397743820,,,Quality Assurance Engineer,mid,,contract,hybrid,,,"QA strategy, test planning, test execution, AI, machine learning, automated testing, Playwright, PyTest, release management, test documentation, Agile, Scrum, version control, Git","ownership, proactive, collaboration, problem-solving, attention to detail, communication, advocacy",bachelor,software-eng
LinkedIn,4388572052.0,QA Engineer,Comfrt,United States,20-03-26,https://www.linkedin.com/jobs/view/4388572052,,,QA Engineer,mid,3.0,unknown,remote,,,"manual testing, test automation, front-end testing, API testing, test plans, test cases, acceptance criteria, cross-browser testing, cross-device testing, responsive design, accessibility, WCAG, bug tracking, regression testing, Playwright, Cypress, Selenium, AI tools, Postman, Bruno, TypeScript, Python, Java, Git, version control, BrowserStack, Shopify","ownership, collaboration, attention to detail, critical thinking",unknown,software-eng
LinkedIn,4385606780.0,Remote QA/Test Engineer (NO C2C),Solving IT,United States,16-03-26,https://www.linkedin.com/jobs/view/4385606780,,,QA/Test Engineer (NO C2C),senior,,contract,remote,,,"test automation, Python, Robot Framework, desktop application testing, Azure DevOps, FACETS, functional testing, regression testing, integration testing, system testing, Pywinauto, Pytest, Page Object Model (POM), CI/CD, root cause analysis, code review, QA methodologies, test design, boundary value analysis, risk-based testing, performance testing, load testing, SQL","communication, collaboration",unknown,software-eng
LinkedIn,4392153294.0,QA Engineer,GSOBA,"Seattle, WA",31-03-26,https://www.linkedin.com/jobs/view/4392153294,,,QA Engineer,unknown,,unknown,onsite,,,system architecture,"passion, problem-solving, self-starter, collaboration",unknown,software-eng
LinkedIn,4393961122.0,QA Manual Test Engineer,Premier Group,United States,31-03-26,https://www.linkedin.com/jobs/view/4393961122,,,QA Manual Test Engineer,mid,,unknown,remote,,,"manual testing, exploratory testing, API testing, SaaS, test automation, functional testing, test plans, backend testing, Postman, Playwright, JavaScript, regression testing, browser developer tools, Git, CI/CD, Agile, Scrum","ownership, collaboration, autonomy, problem-solving, advocacy",unknown,software-eng
LinkedIn,4391957937.0,Quality Assurance Tester,MenuFit,United States,27-03-26,https://www.linkedin.com/jobs/view/4391957937,,,Quality Assurance Tester,mid,3.0,unknown,remote,,,"mobile testing, iOS, Android, web platforms, manual testing, test cases, regression testing, exploratory testing, test automation, UI testing, API testing, integration testing, scrum, acceptance criteria, bug reporting, Jira, Appium, XCUITest, Espresso, Postman, REST Assured, CI/CD, GitHub Actions, Jenkins, Python, JavaScript, Swift, TestRail, performance testing, load testing","ownership, collaboration, communication, creative thinking",unknown,software-eng
LinkedIn,4392672651.0,QA Automation Engineer,Synechron,"Alpharetta, GA",27-03-26,https://www.linkedin.com/jobs/view/4392672651,,,QA Automation Engineer,mid,,full-time,onsite,100000.0,110000.0,"automated testing, test automation, automated testing frameworks, functional testing, regression testing, performance testing, API testing, CI/CD, Python, Java, JavaScript, Ruby, Selenium, Appium, JUnit, TestNG, RestAssured","collaboration, problem-solving",bachelor,software-eng
LinkedIn,4392878646.0,Associate Software QA Engineer,DigiCert,"Lehi, UT",01-04-26,https://www.linkedin.com/jobs/view/4392878646,,,Associate Software QA Engineer,junior,,full-time,onsite,,,"software testing, test plans, manual testing, exploratory testing, automated regression tests, code review, web applications, UI testing, API testing, Cypress, Playwright, Tavern, REST APIs, HTTP, Postman, curl, Git, CI/CD, functional testing, regression testing, integration testing","detail-oriented, ownership, curiosity, growth mindset, collaboration, problem-solving, analytical skills, attention to detail, communication, teamwork, initiative",bachelor,software-eng
LinkedIn,4399669612.0,QA Engineer (MIS) (Remote),KnowBe4,United States,13-04-26,https://www.linkedin.com/jobs/view/4399669612,,,QA Engineer (MIS),mid,,full-time,remote,,,"SaaS, NetSuite, Salesforce, Workday, AI, Large Language Models (LLMs), test strategy, test plans, test cases, manual testing, functional testing, regression testing, integration testing, user acceptance testing, performance testing, load testing, automated testing, test automation, defect management, root cause analysis, cross-platform testing","self-starter, adaptability, continuous learning, ownership",unknown,software-eng
LinkedIn,4397308740.0,Quality Assurance Engineer II,Sloan,"Andover, MA",03-04-26,https://www.linkedin.com/jobs/view/4397308740,,,Quality Assurance Engineer II,mid,1.0,full-time,onsite,,,"Quality Engineering, quality systems, auditing, problem solving, corrective actions, Advanced Product Quality Planning (APQP), Failure Mode Effects Analysis (FMEA), control plans, Measurement System Analysis (MSA), statistical data analysis, control charts, scatter plots, Process Maps, Root Cause Analysis, GR&R, Regression, Excel, pareto chart, Microsoft Power BI, Minitab, Freedom Elog, Indysoft, AutoCAD, SIMIO, ERP systems, GD&T, Hard Gaging, Six Sigma, Lean, Kaizen, 5S, gage calibration","problem-solving, continuous improvement",bachelor,other
LinkedIn,4275261049.0,"Quality Assurance Engineer, Manufacturing",Xometry,"Houston, TX",05-04-26,https://www.linkedin.com/jobs/view/4275261049,,,"Quality Assurance Engineer, Manufacturing",mid,,full-time,onsite,,,"quality system development, AS9100, process improvement, lean, Six Sigma, NCR/SCAR/CAR activities, Quality Management System (QMS), non-conformance trend analysis, corrective actions, supplier quality management, Customer Audits, Quality Control","prioritization, communication, problem-solving, collaboration, teamwork, continuous improvement",bachelor,other
LinkedIn,4386873797.0,QA Engineer,Piper Maddox,"Illinois, United States",18-03-26,https://www.linkedin.com/jobs/view/4386873797,,,QA Engineer,mid,2.0,full-time,onsite,,125000.0,"QA/QC, supplier verification, quality planning, continuous improvement, EHS standards, ASME B31.1, ASME B31.3, nuclear piping standards","collaboration, leadership",bachelor,other
LinkedIn,4392166153.0,QA Engineer,GSOBA,"Atlanta, GA",31-03-26,https://www.linkedin.com/jobs/view/4392166153,,,QA Engineer,unknown,,full-time,onsite,,,,"collaboration, problem-solving, growth mindset",unknown,software-eng
LinkedIn,3837820275.0,Associate QA Engineer,TALENT Software Services,"Redmond, WA",08-04-26,https://www.linkedin.com/jobs/view/3837820275,,,Associate QA Engineer,junior,1.0,full-time,onsite,,,"manual test scripts, automated test tools, computer configuration, application compatibility testing, exploratory testing, build validation, SDLC, Fiddler, web applications, Android, iOS","investigative skills, problem-solving, adaptability",bachelor,software-eng
LinkedIn,4362339582.0,QA Engineer II,Acorns,United States,10-04-26,https://www.linkedin.com/jobs/view/4362339582,,,Quality Assurance Engineer II (Banking),mid,,full-time,remote,,,"quality strategy, automated testing, continuous improvement, Scrum, Agile, test cases, unit testing, snapshot testing, integration testing, end-to-end testing, AI, generative AI, test case generation, anomaly detection, AI/ML, risk mitigation","customer-focused, leadership, integrity, tenacity, decision-making, optimism, courage, trust, ownership, teamwork, growth mindset, curiosity, problem-solving",unknown,software-eng
LinkedIn,4396341327.0,Software Quality Assurance Engineer,Grokstream LLC,United States,08-04-26,https://www.linkedin.com/jobs/view/4396341327,,,Software Quality Assurance Engineer,mid,3.0,full-time,remote,75000.0,120000.0,"test environment management, deployment, configuration, test plans, test cases, manual testing, automated test suites, acceptance criteria, debugging, release management, Python, pytest, Docker, CI/CD, GitLab, Git, Jira, big data, machine learning, AI, Kubernetes, Apache NiFi, browser test automation, Playwright, Selenium, browser developer tools","ownership, initiative, collaboration, communication, debugging, analytical skills",unknown,software-eng
LinkedIn,4391709604.0,Software Quality Assurance Engineer,Pentangle Tech Services | P5 Group,"Illinois, United States",27-03-26,https://www.linkedin.com/jobs/view/4391709604,,,Software Quality Assurance Engineer,junior,2.0,contract,onsite,,,"embedded software, test cases, Agile, troubleshooting, GPS, wireless networks, Wi-Fi, TCP/IP, UDP/IP, TLS/SSL, embedded computers, Linux, scripting languages, Python, Robot Framework","continuous improvement, collaboration",unknown,software-eng
LinkedIn,4393582632.0,Software Quality Assurance Engineer,Pentangle Tech Services | P5 Group,"Santa Clara County, CA",31-03-26,https://www.linkedin.com/jobs/view/4393582632,,,Software Quality Assurance Engineer,senior,5.0,contract,onsite,,,"CI/CD, UEFI, OS images, KDNET, crash dump collection, SoC, GPU, drivers, automation, stress testing, power testing, performance testing, exploratory testing, bug triage, log analysis, debugging, Windows BSP testing, platform setup, power states, hibernate cycles, modern standby, reporting, OEM device validation, QA automation, USB4, DP tunneling, test case, manual testing, Windows, bug tracking, WinDbg, memory debugging, Intel platforms, AMD platforms, CUDA","collaboration, communication",unknown,software-eng
LinkedIn,4390946299.0,Senior Quality Assurance Engineer (Automation),"TherapyNotes, LLC",United States,27-03-26,https://www.linkedin.com/jobs/view/4390946299,,,Senior Quality Assurance Engineer (Automation),senior,8.0,full-time,remote,95000.0,125000.0,"automated testing, API testing, UI testing, SaaS, load testing, performance testing, system scalability, automated test suites, CI/CD, stress testing, endurance testing, root cause analysis, defect reports, manual testing, automation design patterns, test frameworks, Selenium, Cucumber, Playwright, JMeter, k6, Gatling, object-oriented programming, design patterns, C#, Java, JavaScript, web technologies, browser technologies, Agile","mentorship, leadership, collaboration",bachelor,software-eng
LinkedIn,4378933669.0,Quality Assurance Engineer III (3646),Navarro Research and Engineering,"Oak Ridge, TN",25-03-26,https://www.linkedin.com/jobs/view/4378933669,,,Quality Assurance Engineer III,senior,,full-time,onsite,,,"quality assurance, audits, NQA-1, corrective action tracking, data entry, data retrieval, data review, data analysis, ES&H, reporting, Integrated Safety Management Systems, Operational Readiness Reviews, Readiness Assessments, surveillances, inspections, Conduct of Operations, For-Cause Reviews, Accident Investigations, Management Self-Assessments, 10 CFR 830.120, Causal Analysis, database administration, Microsoft SharePoint, statistical software, Corrective Action monitoring, data collection, tracking and trending","coordination, analysis",unknown,other
LinkedIn,4397448113.0,Associate QA Engineer,Systems Implementers Inc.,"Utah, United States",03-04-26,https://www.linkedin.com/jobs/view/4397448113,,,Associate QA Engineer,junior,,full-time,onsite,,,"JUnit, Jasmine, Karma, test case peer reviews, test plans, test cases, test scripts, SQL, Java, Angular, functional testing, regression testing, integration testing, manual testing, defect tracking, DoD cybersecurity, information assurance, risk assessments, Java EE, Spring, Oracle SQL, Postgres SQL, Agile, Sprint, Kanban, unit testing, CSSLP, CISSP, CASP, Scrum",collaboration,bachelor,software-eng
LinkedIn,4399161125.0,QA Automation Engineer,RemoteHunter,United States,13-04-26,https://www.linkedin.com/jobs/view/4399161125,,,QA Automation Engineer,mid,3.0,full-time,remote,110000.0,130000.0,"automated testing frameworks, automation, unit testing, API testing, integration testing, end-to-end testing, manual testing, log analysis, metrics, defect analysis, CI/CD, Agile, sprint planning, stand-ups, retrospectives, HIPAA, FDA, GDPR, scripting languages, Python, JavaScript, SQL, database validation","collaboration, autonomy",bachelor,software-eng
LinkedIn,4398172321.0,Quality Assurance Automation Engineer,"Denken Solutions, Inc.","Alpharetta, GA",10-04-26,https://www.linkedin.com/jobs/view/4398172321,,,Quality Assurance Automation Engineer,mid,3.0,contract,onsite,,,"test automation, Java, Pega, PowerApps, reporting, automated test frameworks, automated test scripts, web applications, APIs, functional testing, regression testing, integration testing, dashboards, Microsoft Power BI, CI/CD, Jenkins, defect analysis, test coverage, Selenium, TestNG, JUnit, REST APIs, Postman, RestAssured, Git, Maven, Gradle, SDLC, STLC, Agile, Azure Foundry, cognitive service automation","collaboration, analysis",bachelor,software-eng
LinkedIn,4395153816.0,Senior Quality Assurance Engineer,SSi People,"Inver Grove Heights, MN",09-04-26,https://www.linkedin.com/jobs/view/4395153816,,,Senior Quality Assurance Engineer,senior,,full-time,hybrid,,,"functional testing, automation testing, trading systems, risk management systems, SaaS, COTS, Playwright, Selenium, backend testing, API testing, database testing, SQL, Azure DevOps, Snowflake, user acceptance testing (UAT)","autonomy, collaboration, leadership, communication",unknown,software-eng
LinkedIn,4376822758.0,Quality Assurance Engineer,BCP Engineers & Consultants,Los Angeles Metropolitan Area,23-03-26,https://www.linkedin.com/jobs/view/4376822758,,,Quality Assurance Engineer,senior,8.0,contract,onsite,,,"quality assurance, technical document review, audits, surveillances, NQA-1, Corrective and Preventative Actions (CAPA), Continuous Improvement, risk management, procurement",communication,bachelor,other
LinkedIn,4371455234.0,QA Engineer,Proven Recruiting,"Austin, TX",26-03-26,https://www.linkedin.com/jobs/view/4371455234,,,QA Engineer,mid,3.0,full-time,hybrid,,,"test cases, Salesforce, marketing technology, Sitecore, release cycles, end-to-end testing, manual testing, automated testing, functional testing, DevOps","communication, attention to detail, autonomy, coordination",unknown,software-eng
LinkedIn,4371498140.0,Quality Assurance Engineer,CCI & Speer Ammunition,"Lewiston, ID",02-04-26,https://www.linkedin.com/jobs/view/4371498140,,,Quality Assurance Engineer,mid,5.0,full-time,onsite,72000.0,100700.0,"DMAIC, statistical analysis, gaging studies, ISO 9001, data reporting, corrective actions, process control, GR&R studies, gage fixture design, full and fractional factorial designs, t & F tests, regression, power analysis, sample size selection, root cause analysis, VBA, Excel, ANSI/ASQ Z1.4, Minitab","problem-solving, communication, autonomy, leadership, professional development, prioritization",bachelor,other
LinkedIn,4398586028.0,Telecom Test Engineer,Amtex Systems Inc,"Bellevue, WA",07-04-26,https://www.linkedin.com/jobs/view/4398586028,,,Telecom Test Engineer,lead,8.0,contract,hybrid,,,"Landslide, Spirent tools, Keysight IxLoad, LoadCore, 4G EPC, 5G Core, Diameter, SIP, VoLTE, VoNR, HTTP2, REST APIs, SOAP, Netscout, IP protocols, 3GPP specifications, VLANs, subnetting, Grafana, Nagios, scripting, test automation, performance testing, functional testing, network troubleshooting","collaboration, test planning, issue resolution",unknown,software-eng
LinkedIn,4391697194.0,Quality Assurance Engineer,Robert Half,United States,29-03-26,https://www.linkedin.com/jobs/view/4391697194,,,Quality Assurance Engineer,senior,5.0,full-time,remote,100000.0,150000.0,"test automation, API testing, UI testing, automated regression tests, AI-assisted testing, QA processes, quality gates, test plans, test strategies, quality metrics, reporting, sprint planning, SaaS, automated test frameworks, Postman, REST Assured, Selenium, Cypress, Playwright, web application testing, web technologies, CI/CD, Jira, GitHub, PHP, MySQL, Symfony, React, Azure","ownership, autonomy, initiative, communication",unknown,software-eng
LinkedIn,4401097760.0,QA Test Engineer (Games),VySystems,"Redmond, WA",13-04-26,https://www.linkedin.com/jobs/view/4401097760,,,QA Test Engineer (Games),unknown,,unknown,unknown,,,"Lab Management, Game Performance Testing, benchmarking, stress-testing, PC testing, console testing, mobile testing, Cross-Platform Game Testing, Windows, Linux, Performance Analysis, issue tracking, Azure DevOps, gaming hardware, game deployments, operating systems, testing tools, device flashing, troubleshooting",analytical skills,unknown,software-eng
LinkedIn,4387429485.0,QA Test Engineer,PTR Global,"Atlanta, GA",18-03-26,https://www.linkedin.com/jobs/view/4387429485,,,QA Test Engineer,mid,,contract,onsite,,,"automated testing, manual testing, test cases, defect tracking, mobile device testing, test planning, VoLTE, 5G, RadComm traces, Python, Selenium, Appium, Cypress, Playwright, scripting, Network Services testing","troubleshooting, collaboration, results-oriented, presentation skills",unknown,software-eng
LinkedIn,4386190023.0,Supplier QA Engineer,Russell Tobin,"Tualatin, OR",21-03-26,https://www.linkedin.com/jobs/view/4386190023,,,Supplier QA Engineer,senior,,full-time,hybrid,,,"semiconductor manufacturing, vacuum technology, new product introduction, supplier management, audits, manufacturing processes, test processes, Root Cause & Corrective Action (RCCA), Supplier Quality Systems, Processes of Record (POR), Cable assembly, Pneumatics, Engineering Design, Documentation, Product Qualification, Change (EC) Processes, Problem Solving, Failure Analysis (FA), 8D process, 5-whys, FMEA, Design-for-Reliability, Weibull analyses, Design for Manufacturability (DFM), Design for Assembly (DFA)","problem-solving, collaboration, communication, presentation skills, analytical skills, experimental design, creative thinking, troubleshooting",unknown,other
