job_id,source,url,job_title,parsed_title,company,location,posted_date,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,salary_midpoint,hard_skills,soft_skills,education,job_category
4397365830,LinkedIn,https://www.linkedin.com/jobs/view/4397365830,Product Manager,Product Manager,Kforce Inc,"North Reading, MA",2026-04-03,mid,3.0,unknown,onsite,,,,"supply chain management, sourcing, planning, cost optimization, risk management, logistics, total cost of ownership, lead time optimization, end-of-life management, ECOs, root cause analysis, process improvements, strategic sourcing, commodity management, supplier relationship management, performance tracking, NPI (New Product Introduction), robotics, electromechanical systems, ERP systems, Oracle, SAP, PLM tools, Agile","leadership, collaboration, decision-making, critical thinking, initiative, autonomy, communication, ownership, analytical skills, problem-solving, project management, stakeholder management, influence",bachelor,product
4378346816,LinkedIn,https://www.linkedin.com/jobs/view/4378346816,Product Manager,Product Manager,Luma,"Palo Alto, CA",2026-04-10,mid,5.0,full-time,onsite,,,,"product-led growth (PLG), creative workflows, product strategy, roadmap management, user research, A/B testing, analytics, go-to-market plans, photo/video workflows, UI/UX prototyping, wireframes, micro-interactions, generative AI, automation technologies, multimodal AI","collaboration, communication, adaptability, passion, urgency, craftsmanship",unknown,product
4363287732,LinkedIn,https://www.linkedin.com/jobs/view/4363287732,"Product Manager, Data Platform","Product Manager, Data Platform",Chime,"San Francisco, CA",2026-04-09,mid,,full-time,hybrid,207000.0,244000.0,225500.0,"product strategy, data platforms, data engineering, analytics, data models, data pipelines, metrics layers, reporting","collaboration, problem-solving, communication",unknown,product
4383247009,LinkedIn,https://www.linkedin.com/jobs/view/4383247009,Senior Product Manager,Senior Product Manager,Above Lending,"Chicago, IL",2026-04-02,senior,6.0,full-time,hybrid,,,,"product strategy, roadmap management, product discovery, data analysis, user research, KPIs, PRDs, A/B testing, SQL, fintech","ownership, data-driven decision-making, analytical skills, quantitative skills, communication, presentation skills, collaboration, influence",bachelor,product
4398222771,LinkedIn,https://www.linkedin.com/jobs/view/4398222771,Product Manager,Product Manager (Power Generation & Genset Systems),Crossley Scott,United States,2026-04-07,mid,7.0,full-time,unknown,,,,"product strategy, voice-of-the-customer (VOC), roadmap management, new product development, power generation systems, generator sets (gensets), packaged power systems, enclosure design, equipment skid integration, thermal management, data centre backup power, product development lifecycle (PDP), market analysis, pricing, Product Requirements Documents (PRDs), product launch, cost structure analysis","cross-functional collaboration, leadership, communication, organizational skills, analytical skills, presentation skills",bachelor,product
4401097904,LinkedIn,https://www.linkedin.com/jobs/view/4401097904,Product Manager,Product Manager,Stelvio Inc.,"Miami, FL",2026-04-13,mid,,full-time,onsite,,,,"data and analytics, product roadmap, third-party integrations, API integration, KPIs, performance metrics, product specifications, user stories, AI, data insights, user feedback, market trends, fintech","ownership, collaboration, problem-solving, stakeholder management, communication, commercial mindset",unknown,product
4381474707,LinkedIn,https://www.linkedin.com/jobs/view/4381474707,Senior Product Manager,Senior Product Manager,Palmetto,"Charlotte, NC",2026-04-03,senior,,full-time,onsite,,,,"product strategy, product execution, consumer financing, underwriting, product roadmap, product discovery, product delivery, product backlog management, software, financial products","ownership, collaboration, impact-focused",unknown,product
4398887667,LinkedIn,https://www.linkedin.com/jobs/view/4398887667,Product Manager,Technical Product Manager,Creative Circle,"Burbank, CA",2026-04-10,mid,5.0,contract,hybrid,,,,"software development, product strategy, roadmap management, Agile, Scrum, product requirements, use cases, user stories, User Acceptance Testing (UAT), project plans, scope management, cloud platforms","systems thinking, ownership, analytical skills, problem-solving, risk assessment, collaboration, communication, flexibility, adaptability, organization, detail-oriented",bachelor,product
4399106315,LinkedIn,https://www.linkedin.com/jobs/view/4399106315,Product Manager,Senior Product Manager,Haystack,Los Angeles Metropolitan Area,2026-04-12,senior,5.0,full-time,hybrid,,,,"product strategy, market analysis, roadmap strategy, end-to-end product delivery, hardware product management, device product management, analytical tools, Tableau","prioritization, collaboration, problem-solving",unknown,product
4397417688,LinkedIn,https://www.linkedin.com/jobs/view/4397417688,Product Manager Intern,Product Manager Intern,Crusoe,"San Francisco, CA",2026-04-04,intern,0.0,internship,onsite,,,,"product development lifecycle, product discovery, requirements definition, roadmap prioritization, compute hardware, fleet operations, product specs, user stories, data analysis, cloud infrastructure, AI systems, data center technology","analytical skills, structured thinking, problem-solving, curiosity, communication, collaboration, sense of urgency",bachelor,product
4384465633,LinkedIn,https://www.linkedin.com/jobs/view/4384465633,Product Manager,Product Manager,Blue Signal Search,United States,2026-04-09,mid,,full-time,remote,,,,"product strategy, pricing, roadmap management, lifecycle management, market analysis, competitor positioning, channel strategies, product launches, connectors, cable assemblies, electrical components","collaboration, communication, cross-functional leadership",bachelor,product
4377972932,LinkedIn,https://www.linkedin.com/jobs/view/4377972932,B2I Product Manager Intern,B2I Product Manager Intern,Docusign,"Seattle, WA",2026-04-12,intern,,internship,hybrid,,,,"product marketing, program management, user research, requirements definition, functional specifications, data analysis, metrics definition, release planning, sprint planning, backlog management","collaboration, analytical skills, problem-solving, communication",bachelor,product
4375999368,LinkedIn,https://www.linkedin.com/jobs/view/4375999368,"Product Manager, Crypto Trading","Product Manager, Crypto Trading",Robinhood,"Menlo Park, CA",2026-04-12,mid,3.0,full-time,hybrid,,,,"crypto trading, advanced order types, exchange integrations, smart order routing, liquidity management, market structure, on-chain development, DeFi, blockchain, staking, user research, A/B testing, product analytics","strategic thinking, leadership, cross-functional collaboration, decision-making, creative thinking, urgency, work ethic, customer focus, innovation",bachelor,product
4395717454,LinkedIn,https://www.linkedin.com/jobs/view/4395717454,Product Manager,Product Manager,Employbridge,Charlotte Metro,2026-04-02,mid,,full-time,onsite,100000.0,120000.0,110000.0,"product lifecycle management, market research, product design, prototyping, product testing, product launch, competitive analysis, go-to-market strategy, requirements definition, product positioning, financial analysis, financial forecasting, business case development, ROI analysis, supply chain management, lean manufacturing, product marketing, CAD, machining, automation, robotics","leadership, cross-functional collaboration, strategic thinking, operational excellence, communication, presentation skills, public speaking, innovation, problem-solving, customer focus",bachelor,product
4400925219,LinkedIn,https://www.linkedin.com/jobs/view/4400925219,"Product Manager, Uber Health","Product Manager, Uber Health",Uber,"San Francisco, CA",2026-04-11,mid,3.0,full-time,unknown,,,,"data analysis, systems thinking, marketplace platforms, software development lifecycle, usability testing, user research, market analysis, requirements definition, metrics definition, A/B testing, healthcare compliance","product judgment, stakeholder management, collaboration, leadership, adaptability, efficiency, creative thinking, alignment, ambiguity tolerance",unknown,product
4394429442,LinkedIn,https://www.linkedin.com/jobs/view/4394429442,Founding Product Manager,Founding Product Manager,Maxima,"San Mateo, CA",2026-04-06,mid,2.0,full-time,unknown,,,,"AI, automation, product strategy, product roadmap, product execution, customer interviews, market analysis, product-market fit analysis, agile methodologies, product specifications, sprint management, backlog management, go-to-market strategy, product positioning, product messaging, sales enablement, metrics definition, data analysis, feature success measurement","ownership, vision, adaptability, ambiguity tolerance, hands-on, collaboration, leadership, cross-functional collaboration, data-driven decision-making, alignment",unknown,product
4400213008,LinkedIn,https://www.linkedin.com/jobs/view/4400213008,Product Manager,Product Manager,ClientMind Recruiting Inc.,Washington DC-Baltimore Area,2026-04-13,senior,5.0,full-time,unknown,,,,"system architecture, infrastructure management, platform development, API design, internal tools, data workflows, product roadmap, scalability, reliability, maintainability, performance optimization, data integration, requirements definition, test specifications, systems thinking, SaaS, data pipelines, reliability engineering, observability, operational tooling, spec-driven development","ownership, collaboration, cross-functional collaboration, strategic alignment, critical thinking, problem-solving, adaptability, communication",unknown,product
4397610871,LinkedIn,https://www.linkedin.com/jobs/view/4397610871,Product Manager,Product Manager,FBSPL,"Louisville, KY",2026-04-09,mid,,full-time,onsite,130000.0,130000.0,130000.0,"product strategy, market analysis, product lifecycle management, product roadmap, product launch, product positioning, pricing strategy, performance tracking, margin analysis, competitive positioning","ownership, business acumen, collaboration, cross-functional collaboration, customer feedback analysis, leadership, data-driven decision-making",unknown,product
4386765989,LinkedIn,https://www.linkedin.com/jobs/view/4386765989,Senior Product Manager,Senior Product Manager,Revalize,United States,2026-04-08,senior,3.0,full-time,remote,,,,"AI, CPQ, PLM, design software, lighting illumination, B2B software, product strategy, market research, competitive analysis, backlog management, feature prioritization, release management, data analysis, analytics, requirements definition, strategic planning","leadership, cross-functional collaboration, customer engagement, stakeholder management, analytical skills, data-driven decision-making, execution, attention to detail, organization, time management, foresight, decision-making, communication, interpersonal skills",bachelor,product
4398924880,LinkedIn,https://www.linkedin.com/jobs/view/4398924880,"Product Manager, Loyalty Program & Roadmap","Product Manager, Loyalty Program & Roadmap",Carnival Cruise Line,"Miami, FL",2026-04-07,mid,,full-time,unknown,,,,"product roadmap, project management, risk management, compliance management, product optimization, metrics definition, governance, user stories, acceptance criteria, fraud prevention, financial controls, UAT, data integrity, defect management, go-to-market strategy, launch management, contingency planning, rollback strategy, DevOps, data analysis","ownership, stakeholder management, collaboration, subject matter expertise, execution, prioritization, leadership, cross-functional collaboration, proactiveness, problem-solving, analytical skills",unknown,product
4317462255,LinkedIn,https://www.linkedin.com/jobs/view/4317462255,Product Manager,Product Manager,Atticus,"Los Angeles, CA",2026-04-12,mid,3.0,full-time,unknown,,,,"data science, product roadmap, wireframing, data platform, machine learning models, personalization, product vision, data analysis, A/B testing, agile methodologies","user empathy, vision, strategic thinking, alignment, collaboration, leadership, coordination, ownership, data-driven decision-making, critical thinking",unknown,product
4398558035,LinkedIn,https://www.linkedin.com/jobs/view/4398558035,"Sr Product Manager, Command and Field Operations","Product Manager, Command and Field Operations",Kodiak,"Lancaster, TX",2026-04-07,senior,,unknown,hybrid,,,,"AI, product lifecycle management, user research, product requirements, product design, software development, testing, deployment, remote fleet management, routing, monitoring, troubleshooting, KPIs","leadership, collaboration, ownership, problem-solving, prioritization, communication, stakeholder management",unknown,product
4398133786,LinkedIn,https://www.linkedin.com/jobs/view/4398133786,"Product Manager I, YouTube Youth, Trust and Safety","Product Manager I, YouTube Youth, Trust and Safety",Google,"San Bruno, CA",2026-04-10,junior,3.0,full-time,hybrid,,,,"product management, product requirements, product strategy, product roadmap, product execution, AI, ML, data-driven insights, GenAI, Large Language Models (LLMs), trust and safety, content moderation, automated solutions, product development","collaboration, problem-solving, adaptability, empathy, communication, influence, critical thinking, leadership",bachelor,product
4396380651,LinkedIn,https://www.linkedin.com/jobs/view/4396380651,"Product Manager, Platform Benchmarking","Product Manager, Platform Benchmarking",NVIDIA,"Santa Clara, CA",2026-04-08,mid,2.0,full-time,onsite,,,,"AI, GPU, product vision, product strategy, software architecture, requirements gathering, competitive analysis, use cases, new product introductions, whitepapers, product specifications, software development, programming techniques, project management, MLOps, data engineering","collaboration, leadership, analytical skills, project management, business acumen, initiative, adaptability, communication, presentation skills, multitasking",bachelor,product
4383002472,LinkedIn,https://www.linkedin.com/jobs/view/4383002472,Product Manager,Product Manager,ecobee,"Waukesha, WI",2026-04-03,mid,2.0,unknown,onsite,,,,"product roadmaps, product features, market research, competitive analysis, product performance tracking, product lifecycle management, Agile","collaboration, communication, analytical skills, problem-solving, prioritization, teamwork, execution-focused, operational management",bachelor,product
4338358064,LinkedIn,https://www.linkedin.com/jobs/view/4338358064,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Indiana, United States",2026-03-29,unknown,,contract,remote,83200.0,,,"UI/UX design, AI, web design, product design, graphic design, visual hierarchy, interaction design, user flow, mockups","attention to detail, creativity, communication, aesthetic sensibility",bachelor,design
4338437388,LinkedIn,https://www.linkedin.com/jobs/view/4338437388,UI/UX Designer,UI/UX Designer,DataAnnotation,"West Virginia, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, AI, web design, product design, graphic design, visual hierarchy, interaction design, user flow, mockups","attention to detail, creativity, communication, aesthetic sensibility",bachelor,design
4396034445,LinkedIn,https://www.linkedin.com/jobs/view/4396034445,UI/UX Designer I (Full Time) - United States,UI/UX Designer I,Cisco,"San Jose, CA",2026-04-03,junior,0.0,full-time,onsite,,,,"UI/UX, iterative design, wireframes, user flows, high-fidelity prototypes, user research, usability testing, competitive analysis, design system, Figma, Adobe Creative Suite, end-to-end design process, interactive prototypes, WCAG, inclusive design, HTML, CSS","creativity, collaboration, problem-solving, empathy, communication, constructive feedback",bachelor,design
4338427607,LinkedIn,https://www.linkedin.com/jobs/view/4338427607,UI/UX Designer,UI/UX Designer,DataAnnotation,"Nebraska, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, AI, web design, product design, graphic design, visual hierarchy, interaction design, user flow, mockups","attention to detail, creativity, communication, aesthetic sensibility",bachelor,design
4384873086,LinkedIn,https://www.linkedin.com/jobs/view/4384873086,UX/UI Designer,UX/UI Designer,Alegeus,Greater Orlando,2026-04-03,senior,5.0,full-time,hybrid,,,,"fintech, healthtech, UX/UI, usability, strategic UX thinking, usability insights, analytics, information architecture, content strategy, accessibility, interaction design, user testing","problem-solving, risk-taking, innovation, strategic thinking, data-driven decision making, user advocacy, communication, curiosity",bachelor,design
4388611789,LinkedIn,https://www.linkedin.com/jobs/view/4388611789,UI/UX Product Designer,UI/UX Product Designer,YO IT Consulting,"Phoenix, AZ",2026-03-22,mid,3.0,contract,remote,,,,"product design, UX, AI, Figma, Sketch, Adobe, product mockups, user experience, user journey","decision-making, aesthetic sensibility",unknown,design
4397285956,LinkedIn,https://www.linkedin.com/jobs/view/4397285956,UI/UX Designer- entry level,UI/UX Designer,Swoon,"Chillicothe, IL",2026-04-09,junior,0.0,contract,onsite,60320.0,60320.0,60320.0,"UI design, UX design, Figma, Sketch, UX/UI software, user interface specifications, design standards, design review, business acceptance testing, usability methodology, user-centered design, analytics","collaboration, autonomy, communication, problem-solving",bachelor,design
4338358067,LinkedIn,https://www.linkedin.com/jobs/view/4338358067,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Oklahoma, United States",2026-03-29,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, UI/UX critique, aesthetic evaluation","communication, critical thinking, feedback",bachelor,design
4397609788,LinkedIn,https://www.linkedin.com/jobs/view/4397609788,UX/UI Designer (Contractor),UX/UI Designer,Boundary,"El Segundo, CA",2026-04-10,senior,5.0,contract,remote,,,,"UX/UI, mobile apps, SaaS, user journeys, wireframing, prototyping, Figma","collaboration, communication, presentation skills, critical thinking, strategic thinking, business acumen, adaptability, ownership",unknown,design
4400236636,LinkedIn,https://www.linkedin.com/jobs/view/4400236636,UI/UX Designer,UI/UX Designer,TriCom Technical Services,"Kansas City, MO",2026-04-09,mid,3.0,contract,onsite,,,,"UX reviews, usability assessments, interaction design, information architecture, workflow design, user flows, wireframing, high-fidelity designs, design system, style guide, Agile, Scrum","autonomy, collaboration, problem-solving, critical thinking, communication, presentation skills",unknown,design
4398248070,LinkedIn,https://www.linkedin.com/jobs/view/4398248070,UI/UX Product Designer - Remote,UI/UX Product Designer,YO IT Consulting,"San Antonio, TX",2026-04-07,senior,4.0,full-time,remote,,,,"product design, user flows, wireframing, high-fidelity designs, Figma, design system, usability testing, UX principles, interaction design, visual hierarchy, SaaS, B2B products, React, CSS, responsive layouts, AI","attention to detail, ownership, strategic thinking, leadership, initiative, collaboration, user advocacy, adaptability",unknown,design
4401069317,LinkedIn,https://www.linkedin.com/jobs/view/4401069317,Founding UI/UX Designer,Founding UI/UX Designer,Hyperbound,"California, United States",2026-03-19,senior,,full-time,onsite,,,,"UI/UX design, wireframes, storyboards, user flows, process flows, site maps, user research, usability testing, Figma, design systems, Material Design, Shadcn, Tailwind UI, HTML, CSS, front-end development, video editing","passion, ownership, growth mindset, collaboration, adaptability, time management, communication",unknown,design
4387153046,LinkedIn,https://www.linkedin.com/jobs/view/4387153046,User Experience Design Intern - Summer 2026,User Experience Design Intern,Bandwidth Inc.,"Raleigh, NC",2026-04-09,intern,0.0,internship,onsite,,,,"UX, prototyping, user flows, Figma, UI design, design system, design critiques, user research, user testing, Zeroheight, Supernova","collaboration, communication, curiosity",bachelor,design
4378130752,LinkedIn,https://www.linkedin.com/jobs/view/4378130752,Web UI/UX Designer - San Francisco,Web UI/UX Designer,Plaud,"San Francisco, CA",2026-03-24,mid,3.0,full-time,onsite,,,,"web design, UI design, UX design, A/B testing, conversion rate optimization, mobile-first design, design systems, Figma, AI, SaaS, interaction design","ownership, collaboration, systems thinking, innovation",unknown,design
4338387667,LinkedIn,https://www.linkedin.com/jobs/view/4338387667,UI/UX Designer,UI/UX Designer,DataAnnotation,"Michigan, United States",2026-03-31,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, UI/UX critique, aesthetic evaluation","communication, critical thinking, feedback",bachelor,design
4386555080,LinkedIn,https://www.linkedin.com/jobs/view/4386555080,UI/UX Designer,UI/UX Designer,Aditi Consulting,"California, United States",2026-04-07,senior,8.0,contract,onsite,126568.0,126568.0,126568.0,"UI/UX design, visual design, storytelling, interaction design, e-commerce, user-centric design, user scenarios, journey maps, wireframing, prototyping, design system, agile, storyboarding, task flows, Figma, information architecture, design patterns","collaboration, leadership, ownership, critical thinking, data-driven decision making, adaptability, communication, teamwork, attention to detail, strategic thinking, initiative, autonomy",unknown,design
4386956193,LinkedIn,https://www.linkedin.com/jobs/view/4386956193,User Experience Designer,User Experience Designer,MenuFit,United States,2026-03-17,mid,3.0,full-time,unknown,,,,"UI/UX design, mobile app design, iOS, Android, Figma, prototyping, design systems, mobile design patterns, user flows, onboarding, user research, usability testing, surveys, front-end development, Zeplin, Storybook","product thinking, communication, collaboration, ownership, adaptability, passion",unknown,design
4400571517,LinkedIn,https://www.linkedin.com/jobs/view/4400571517,UI/UX Designer 3,Power Apps Developer,EPITEC,"Waco, TX",2026-04-10,senior,5.0,contract,onsite,97760.0,101920.0,99840.0,"Power BI, Power Apps, SharePoint, Power Platform, Power Automate, data analysis, reporting, role-level security (RLS), canvas apps, Dataverse, SQL, Excel, Microsoft 365","collaboration, problem-solving, continuous improvement, communication",bachelor,data-science
4338367570,LinkedIn,https://www.linkedin.com/jobs/view/4338367570,UI/UX Designer,UI/UX Designer,DataAnnotation,"California, United States",2026-03-26,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, AI model training, visual hierarchy, interaction design, user flow","communication, critical thinking, autonomy",bachelor,design
4338427680,LinkedIn,https://www.linkedin.com/jobs/view/4338427680,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Alaska, United States",2026-03-31,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, AI model training, visual hierarchy, interaction design, user flow","communication, critical thinking, autonomy",bachelor,design
4338327652,LinkedIn,https://www.linkedin.com/jobs/view/4338327652,UI/UX Designer,UI/UX Designer,DataAnnotation,"Alabama, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, AI model training, visual hierarchy, interaction design, user flow","communication, critical thinking, autonomy",bachelor,design
4401341713,LinkedIn,https://www.linkedin.com/jobs/view/4401341713,UI/UX Designer,UI Designer/Developer,Kavaliro,"Fairfax, VA",2026-04-13,senior,,full-time,hybrid,,,,"CSS3, HTML5, Figma, UX design, interaction design, user flows, design systems, component libraries, Material UI, Agile, geospatial tools, Cesium, Mapbox, messaging systems, AI interfaces, data analysis","problem-solving, critical thinking, communication, ownership, adaptability, collaboration",unknown,design
4386107504,LinkedIn,https://www.linkedin.com/jobs/view/4386107504,UI/UX Designer,UI/UX Designer,NetSPI,"Minneapolis, MN",2026-04-11,mid,,full-time,unknown,,,,"user research, usability testing, UI design, user journeys, user flows, Figma, wireframing, high-fidelity mockups, interactive prototypes, product analytics, Pendo, accessibility (a11y), WCAG","collaboration, problem-solving, strategic thinking, customer-first mindset, innovation, communication",unknown,design
4399076073,LinkedIn,https://www.linkedin.com/jobs/view/4399076073,Associate UI/UX Designer,Associate Experience Designer (UI/UX),Konrad,"New York, United States",2026-04-10,junior,,full-time,hybrid,70000.0,80000.0,75000.0,"design thinking, mobile app design, web design, user research, information architecture, journey maps, wireframes, visual interfaces, Figma","collaboration, attention to detail, communication, positive attitude, growth mindset, lifelong learning",unknown,design
4395463420,LinkedIn,https://www.linkedin.com/jobs/view/4395463420,Senior UI/UX Designer,Senior UI/UX Designer,Brinks Home,"Dallas, TX",2026-04-07,senior,3.0,full-time,onsite,,,,"UI/UX design, wireframing, prototyping, user journey maps, user research, usability testing, Figma, Adobe XD, Sketch, HTML, CSS, responsive design, Agile, design systems, mobile app design, accessibility, Salesforce, CPQ platforms","problem-solving, collaboration, service-oriented, accountability, customer focus, growth mindset, integrity, innovation, creativity, communication",bachelor,design
4391097311,LinkedIn,https://www.linkedin.com/jobs/view/4391097311,UI/UX Product Designer - Remote,Senior UI/UX Designer,YO HR Consultancy,United States,2026-04-10,senior,4.0,full-time,remote,,,,"product design, web design, user flows, wireframing, high-fidelity design, Figma, design systems, usability testing, accessibility, interaction design, visual hierarchy, SaaS, B2B, React, CSS, responsive layouts, AI, Sketch, Adobe Experience, Adobe Photoshop, UI/UX design","strategic thinking, collaboration, communication, attention to detail, adaptability",unknown,design
4396378540,LinkedIn,https://www.linkedin.com/jobs/view/4396378540,Associate UI/UX Designer,Associate UI/UX Designer,edkey,New York City Metropolitan Area,2026-04-08,junior,,unknown,hybrid,70000.0,80000.0,75000.0,"product design, mobile design, web design, user research, wireframing, prototyping, visual design, interaction design, visual hierarchy, design thinking, journey maps, information architecture, layout, typography, accessibility (WCAG), component design, Figma, design systems, user testing","collaboration, communication, detail-oriented, growth mindset, continuous learning",bachelor,design
4338437493,LinkedIn,https://www.linkedin.com/jobs/view/4338437493,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Idaho, United States",2026-03-29,unknown,,contract,remote,83200.0,,,"UI/UX design, AI model training, interface design, layout, visual design, user experience design, web design, product design, graphic design, visual hierarchy, interaction design, user flow","feedback, autonomy",bachelor,design
4338327651,LinkedIn,https://www.linkedin.com/jobs/view/4338327651,UI/UX Designer,UI/UX Designer,DataAnnotation,"Rhode Island, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, AI model training, interface design, layout, visual design, user experience design, web design, product design, graphic design, visual hierarchy, interaction design, user flow","feedback, autonomy",bachelor,design
4359718256,LinkedIn,https://www.linkedin.com/jobs/view/4359718256,UI-UX Designer,UI-UX Designer,Vantor,"McLean, VA",2026-04-05,mid,,unknown,onsite,,,,"human-centered design, UX design, UI design, user research, interaction design, prototyping, usability testing, personas, user journeys, workflow maps, design systems, component libraries, service blueprints, experience maps, Figma, Adobe XD, accessibility","problem-solving, collaboration",unknown,design
4398548428,LinkedIn,https://www.linkedin.com/jobs/view/4398548428,UI/UX Designer,UI/UX Designer,Good AI,"India, MS",2026-04-07,mid,5.0,unknown,unknown,,,,"Figma, Adobe XD, Sketch, Miro, interface design, web applications, mobile applications, wireframing, mockups, prototyping, user research, usability testing, design systems, style guides, SaaS design",,unknown,design
4338208315,LinkedIn,https://www.linkedin.com/jobs/view/4338208315,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Nevada, United States",2026-03-29,unknown,,contract,remote,83200.0,,,"UI/UX design, AI model training, interface design, layout, visual design, user experience design, web design, product design, graphic design, visual hierarchy, interaction design, user flow","feedback, autonomy",bachelor,design
4393239615,LinkedIn,https://www.linkedin.com/jobs/view/4393239615,UX Designer,UX Designer,"Zinda Law Group, PLLC","Austin, TX",2026-04-09,lead,3.0,unknown,unknown,,,,"UX/UI design, UX strategy, user research, wireframing, prototyping, visual design, interface design, design systems, user interviews, user testing, SaaS design, B2B design, AI/ML applications","ownership, problem-solving, collaboration, communication, leadership, adaptability",unknown,design
4392459894,LinkedIn,https://www.linkedin.com/jobs/view/4392459894,UI/UX Designer,UI/UX Designer,Tandym Group,"Stamford, CT",2026-03-31,senior,10.0,contract,hybrid,,,,"UI/UX design, UI frameworks, style guides, usability testing, design systems, responsive design, Agile, web design, mobile design, desktop design, HTML, CSS, JavaScript, Figma","communication, collaboration, influence",bachelor,design
4374790871,LinkedIn,https://www.linkedin.com/jobs/view/4374790871,UI/UX Designer,UI/UX Designer,DataAnnotation,"New Hampshire, United States",2026-04-03,unknown,,contract,remote,83200.0,,,"UI/UX design, AI model training, interface design, layout, visual design, user experience design, web design, product design, graphic design, visual hierarchy, interaction design, user flow","feedback, autonomy",bachelor,design
4364913314,LinkedIn,https://www.linkedin.com/jobs/view/4364913314,UI / UX Designer,UI / UX Designer,Hadassah,"New York, NY",2026-03-25,mid,5.0,unknown,unknown,,,,"UI design, UX design, email design, website design, branding, user experience methodology, HTML, CSS, JavaScript, Webflow, metrics and analytics, SEO, user research, wireframing, prototyping, CMS, responsive design, Figma, Adobe Creative Suite, Photoshop, layout, typography","collaboration, communication, adaptability",unknown,design
4338367669,LinkedIn,https://www.linkedin.com/jobs/view/4338367669,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"Virginia, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, user-centered design, mockups, aesthetic evaluation","feedback, communication, autonomy",bachelor,design
4295618230,LinkedIn,https://www.linkedin.com/jobs/view/4295618230,UI Designer II,UI Designer II,Fabletics,"El Segundo, CA",2026-04-06,mid,3.0,full-time,onsite,,,,"UI design, UX best practices, design system, web applications, mobile applications, wireframes, high-fidelity comps, prototyping, annotations, interaction design, user flows, accessibility, usability, Figma, visual design, generative AI","customer-centricity, collaboration, problem-solving, communication, attention to detail, proactivity, innovation",unknown,design
4338318041,LinkedIn,https://www.linkedin.com/jobs/view/4338318041,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"New York, United States",2026-03-27,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, user-centered design, mockups, aesthetic evaluation","feedback, communication, autonomy",bachelor,design
4338387668,LinkedIn,https://www.linkedin.com/jobs/view/4338387668,UI/UX Designer,UI/UX Designer,DataAnnotation,"Hawaii, United States",2026-03-31,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, user-centered design, mockups, aesthetic evaluation","feedback, communication, autonomy",bachelor,design
4337638587,LinkedIn,https://www.linkedin.com/jobs/view/4337638587,UI/UX Product Designer,UI/UX Product Designer,DataAnnotation,"South Carolina, United States",2026-03-30,unknown,,contract,remote,83200.0,,,"UI/UX design, web design, product design, graphic design, visual hierarchy, interaction design, user flow, user-centered design, mockups, aesthetic evaluation","feedback, communication, autonomy",bachelor,design
4395908206,LinkedIn,https://www.linkedin.com/jobs/view/4395908206,User Experience Designer,User Experience Designer,Indotronix Avani Group,"Pittsburgh, PA",2026-04-07,unknown,,contract,onsite,,,,"design systems, mobile native design, Figma, UX/UI design, Jira, Confluence, Adobe Suite, component libraries, design documentation, dev specs, Angular, accessibility, competitive analysis","business communications, collaboration, communication, presentation skills, facilitation, critical thinking, analytical skills, systems thinking, attention to detail",unknown,design
4400316207,LinkedIn,https://www.linkedin.com/jobs/view/4400316207,UX Designer,UX Designer,Kforce Inc,"Englewood, CO",2026-04-09,senior,5.0,full-time,onsite,,,,"UX design, user research, user flows, wireframes, interactive prototypes, UI design, usability testing, UX documentation, accessibility, AI tools, Figma, ProtoPie","collaboration, facilitation, communication, presentation skills, data-driven decision making",unknown,design
4398580745,LinkedIn,https://www.linkedin.com/jobs/view/4398580745,UI/UX Designer - 462/659,UI/UX Designer,DSM-H Consulting,"Chicago, IL",2026-04-07,senior,8.0,unknown,hybrid,,,,"wireframes, prototyping, personas, user research, journey maps, Figma, low-fidelity design, high-fidelity design, information architecture, mobile applications","advocacy, collaboration, communication, initiative",unknown,design
